"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2021-07","457","S","457","3,S","0","3,S","0","3,S","0",",S","31",",S","4",",S","71","3,S,25,","91",",S,19,",,,"0",",S",,,"81.1","3,S","87.1",",,,S","75.2","3,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2021-08","938","S","481","1,S","0","1,S","0","1,S","0",",S","31",",S","5",",S","74","1,S,29,+","91",",S,04,",,,"0",",S",,,"81.0","1,S","86.6",",,,S","75.3","1,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2021-09","1351","S","413","5,S","0","4,S","0","4,S","0","1,S","29","1,S","5","1,S","74","4,S,22,","91","1,S,25,",,,"0","1,S",,,"81.4","5,S","87.2","1,,,S","75.6","4,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2021-10",,,,,"0","2,S","0","2,S","0","4,S","27","4,S","18","4,S","73","2,S,03,","94","4,S,30,",,,,,,,"83.1","6,S","89.9","4,,,S","76.4","2,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2021-11",,,"519","1,S","0","1,S","0","1,S","0",",S","30",",S","19",",S","73","1,S,06,","94",",S,07,",,,"0",",S",,,"83.0","1,S","89.9",",,,S","76.0","1,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2021-12",,,,,"0","5,S","0","5,S","0","5,S","26","5,S","13","5,S","74","5,S,28,+","92","5,S,22,",,,,,,,"82.8","0,S","89.6","5,,,S","76.0","5,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-01",,,"502","2,S","0","2,S","0","2,S","0",",S","31",",S","13",",S","73","2,S,23,+","94",",S,24,","0",,"0",",S",,,"82.3","2,S","89.5",",,,S","75.2","2,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-02",,,"434","2,S","0","2,S","0","2,S","0",",S","28",",S","9",",S","73","2,S,23,","92",",S,28,+","0",,"0",",S",,,"81.6","2,S","88.0",",,,S","75.3","2,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-03",,,"466","5,S","0","3,S","0","3,S","0","2,S","29","2,S","17","2,S","73","3,S,29,","94","2,S,31,+","0",,"0","2,S",,,"83.0","5,S","90.4","2,,,S","75.6","3,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-04",,,"491","3,S","0","2,S","0","2,S","0","1,S","29","1,S","21","1,S","73","2,S,12,","93","1,S,15,+","0",,"0","1,S",,,"83.3","3,S","90.3","1,,,S","76.2","2,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-05",,,"480","5,S","0","5,S","0","5,S","0","1,S","30","1,S","20","1,S","74","5,S,05,","93","1,S,07,","0",,"0","1,S",,,"83.4","5,S","90.3","1,,,S","76.6","5,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-06",,,"448","3,S","0","3,S","0","3,S","0",",S","30",",S","9",",S","73","3,S,24,","93",",S,02,","0",,"0",",S",,,"81.5","3,S","88.1",",,,S","74.9","3,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-07","429",,"429","4,S","0","3,S","0","3,S","0","1,S","30","1,S","1","1,S","72","3,S,29,","90","1,S,03,","0",,"0","1,S",,,"80.6","4,S","86.5","1,,,S","74.8","3,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-08","863",,"433","4,S","0","4,S","0","4,S","0",",S","31",",S","4",",S","72","4,S,07,","91",",S,12,","0",,"0",",S",,,"80.9","4,S","87.2",",,,S","74.7","4,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-09","1285",,"423","4,S","0","4,S","0","4,S","0",",S","30",",S","6",",S","72","4,S,21,","91",",S,23,","0",,"0",",S",,,"80.8","4,S","87.2",",,,S","74.5","4,,,S"
"IDM00096695","KOTABARU SETAGEN, ID","-3.4","116.217","18.0","2022-10",,,,,,,,,"0","5,S","26","5,S","6","5,S",,,"92","5,S,23,",,,,,,,,,"87.9","5,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-01",,,,,,,,,"0","1,S","30","1,S","4","1,S",,,"92","1,S,25,",,,,,,,,,"87.7","1,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-03",,,,,,,,,"0",",S","31",",S","5",",S",,,"91",",S,26,",,,,,,,,,"87.9",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-04",,,,,,,,,"0","1,S","29","1,S","13","1,S",,,"94","1,S,29,",,,,,,,,,"88.7","1,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-05",,,,,,,,,"0","1,S","30","1,S","23","1,S",,,"93","1,S,08,",,,,,,,,,"90.4","1,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-06",,,,,,,,,"0","2,S","28","2,S","23","2,S",,,"93","2,S,17,",,,,,,,,,"90.5","2,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-07",,,,,,,,,"0",",S","31",",S","16",",S",,,"92",",S,01,",,,,,,,,,"89.5",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-08",,,,,,,,,"0",",S","31",",S","27",",S",,,"95",",S,18,",,,,,,,,,"92.0",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-09",,,,,,,,,"0","1,S","29","1,S","27","1,S",,,"95","1,S,29,",,,,,,,,,"92.1","1,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-10",,,,,,,,,"0","2,S","29","2,S","29","2,S",,,"97","2,S,22,+",,,,,,,,,"93.5","2,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-11",,,,,,,,,"0","2,S","28","2,S","18","2,S",,,"95","2,S,05,+",,,,,,,,,"90.4","2,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2021-12",,,,,,,,,"0","3,S","28","3,S","7","3,S",,,"95","3,S,04,",,,,,,,,,"88.5","3,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-01",,,,,,,,,"0",",S","31",",S","3",",S",,,"93",",S,06,",,,,,,,,,"86.6",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-02",,,,,,,,,"0","1,S","27","1,S","1","1,S",,,"93","1,S,05,",,,,,,,,,"87.0","1,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-03",,,,,,,,,"0",",S","31",",S","14",",S",,,"93",",S,15,+",,,,,,,,,"89.2",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-04",,,,,,,,,"0","1,S","29","1,S","23","1,S",,,"95","1,S,24,",,,,,,,,,"91.2","1,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-05",,,,,,,,,"0","1,S","30","1,S","24","1,S",,,"95","1,S,16,",,,,,,,,,"91.4","1,,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-06",,,,,,,,,"0",",S","30",",S","16",",S",,,"95",",S,13,",,,,,,,,,"90.1",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-07",,,,,,,,,"0",",S","31",",S","1",",S",,,"90",",S,28,",,,,,,,,,"87.6",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-08",,,,,,,,,"0",",S","31",",S","16",",S",,,"94",",S,29,",,,,,,,,,"89.9",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-09",,,,,,,,,"0",",S","30",",S","25",",S",,,"95",",S,25,",,,,,,,,,"91.7",",,,S",,
"IDM00097300","WAI OTI, ID","-8.641","122.237","3.0","2022-10",,,,,,,,,"0","1,S","30","1,S","29","1,S",,,"97","1,S,09,",,,,,,,,,"93.0","1,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-01",,,,,,,,,"0",",S","31",",S","8",",S",,,"93",",S,01,",,,,,,,,,"87.2",",,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-03",,,,,,,,,"0","1,S","30","1,S","5","1,S",,,"92","1,S,27,",,,,,,,,,"88.5","1,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-04",,,,,,,,,"0","3,S","27","3,S","15","3,S",,,"94","3,S,13,",,,,,,,,,"89.1","3,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-05",,,,,,,,,"0","2,S","29","2,S","21","2,S",,,"92","2,S,24,",,,,,,,,,"90.7","2,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-06",,,,,,,,,"0","1,S","29","1,S","20","1,S",,,"93","1,S,04,",,,,,,,,,"90.4","1,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-07",,,,,,,,,"0",",S","31",",S","20",",S",,,"92",",S,28,+",,,,,,,,,"90.2",",,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-08",,,,,,,,,"0","1,S","30","1,S","27","1,S",,,"96","1,S,30,",,,,,,,,,"91.8","1,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-09",,,,,,,,,"0",",S","30",",S","28",",S",,,"96",",S,16,",,,,,,,,,"92.3",",,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-10",,,,,,,,,"0","4,S","27","4,S","26","4,S",,,"96","4,S,12,",,,,,,,,,"93.0","4,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-11",,,,,,,,,"0","1,S","29","1,S","18","1,S",,,"95","1,S,15,",,,,,,,,,"90.4","1,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2021-12",,,,,,,,,"0","2,S","29","2,S","8","2,S",,,"94","2,S,16,",,,,,,,,,"88.2","2,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-01",,,,,,,,,"0","2,S","29","2,S","0","2,S",,,"89","2,S,12,",,,,,,,,,"86.7","2,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-02",,,,,,,,,"0","2,S","26","2,S","4","2,S",,,"92","2,S,16,",,,,,,,,,"86.9","2,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-03",,,,,,,,,"0",",S","31",",S","13",",S",,,"94",",S,16,",,,,,,,,,"89.8",",,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-04",,,,,,,,,"0","2,S","28","2,S","24","2,S",,,"94","2,S,26,",,,,,,,,,"91.6","2,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-05",,,,,,,,,"0","1,S","30","1,S","29","1,S",,,"95","1,S,17,",,,,,,,,,"91.9","1,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-06",,,,,,,,,"0",",S","30",",S","13",",S",,,"93",",S,06,",,,,,,,,,"89.4",",,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-07",,,,,,,,,"0","1,S","30","1,S","1","1,S",,,"91","1,S,26,",,,,,,,,,"86.6","1,,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-08",,,,,,,,,"0",",S","31",",S","23",",S",,,"94",",S,02,",,,,,,,,,"90.8",",,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-09",,,,,,,,,"0",",S","30",",S","29",",S",,,"98",",S,18,",,,,,,,,,"92.6",",,,S",,
"ID000097372","KUPANG ELTARI, ID","-10.167","123.667","108.0","2022-10",,,,,,,,,"0","1,S","30","1,S","26","1,S",,,"97","1,S,16,",,,,,,,,,"92.9","1,,,S",,
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-01",,,,,,,,,"0","3,S","28","3,S","2","3,S",,,"90","3,S,31,",,,,,,,,,"87.7","3,,,S",,
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-03",,,,,"0","5,S","0","5,S","0","2,S","29","2,S","15","2,S","72","5,S,29,","92","2,S,04,",,,,,,,"81.6","7,S","89.7","2,,,S","73.6","5,,,S"
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-04",,,"437","5,S","0","3,S","0","3,S","0","2,S","28","2,S","23","2,S","72","3,S,17,","93","2,S,28,",,,"0","2,S",,,"82.4","5,S","90.8","2,,,S","74.0","3,,,S"
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-05",,,,,"0","5,S","0","5,S","0","2,S","29","2,S","23","2,S","74","5,S,17,","95","2,S,24,",,,,,,,"83.7","6,S","91.8","2,,,S","75.8","5,,,S"
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-06",,,,,,,,,"0","2,S","28","2,S","22","2,S",,,"95","2,S,17,+",,,,,,,,,"91.6","2,,,S",,
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-07",,,,,,,,,"0","3,S","28","3,S","22","3,S",,,"95","3,S,25,",,,,,,,,,"91.4","3,,,S",,
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-08",,,,,"0","4,S","0","4,S","0","3,S","28","3,S","18","3,S","73","4,S,31,","95","3,S,06,",,,,,,,"82.8","7,S","90.6","3,,,S","74.9","4,,,S"
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-09",,,,,,,,,"0",",S","30",",S","21",",S",,,"95",",S,24,",,,,,,,,,"91.0",",,,S",,
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-10",,,,,,,,,"0",",S","31",",S","17",",S",,,"99",",S,13,",,,,,,,,,"90.5",",,,S",,
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-11",,,,,,,,,"0","4,S","26","4,S","3","4,S",,,"93","4,S,15,",,,,,,,,,"88.8","4,,,S",,
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2021-12",,,,,"0","5,S","0","5,S","0","5,S","26","5,S","10","5,S","72","5,S,28,+","93","5,S,09,",,,,,,,"81.2","0,S","88.9","5,,,S","73.5","5,,,S"
"IDM00096011","SULTAN ISKANDARMUDA, ID","5.524","95.42","19.8","2022-01",,,,,"0","5,S","0","5,S","0","4,S","27","4,S","14","4,S","72","5,S,21,","93","4,S,27,",,,,,,,"81.5","8,S","89.4","4,,,S","73.5","5,,,S"
